Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Cxcr4	4	0.4	0.4	0	1	0	2	7	0.52796	0.8	0.8	0.966125882529668	0.197968663212702	0	FALSE	1370	421	341
Vash1	4	0.4	0.4	0	1	0	4	5	0.360147	0.6	0.6	0.634795453407441	0.229929117116712	1	FALSE	835	691	342
Rfx1	5	0.5	0.5	0	0	1	4	5	0.303412	0.6	-0.6	0.0731811126132893	0.0238141376345922	0	FALSE	4468	130	343
Ctnnd1	4	0.4	0.4	0	1	0	0	9	0.25055466	1	1	0.350758599969956	0.257359811870477	1	FALSE	563	1035	344
Cbx4	3	0.3	0.3	0	1	0	8	1	0.2176495	0.9	-0.9	0.452756496920535	0.346447232947804	1	FALSE	144	4058	345
Wnt7b	4	0.5	0.4	2	1	0	3	4	0.4748125	0.625	0.625	0.859095688748686	0.205312391102315	0	FALSE	1216	484	346
Vcp	5	0.5	0.5	0	1	0	2	7	0.3023692	0.8	0.8	0.226678684091933	0.0238141376345922	0	FALSE	4468	132	347
Gltp	5	0.5	0.5	0	1	0	6	3	0.28606	0.7	-0.7	0.593760953382405	0.113874879612255	0	FALSE	4207	141	348
Ybx3	5	0.5	0.5	0	0	1	6	3	0.298879	0.7	0.7	0.695333233188123	0.0238141376345922	0	FALSE	4468	133	349
Dap	4	0.4	0.4	0	1	0	2	7	0.329055	0.8	0.8	0.719593410445145	0.234682858549108	1	FALSE	781	761	350
Hspb11	3	0.3	0.3	0	1	0	6	3	0.366491	0.7	-0.7	0.359996995643683	0.320300384122882	1	FALSE	223	2681	351
Snrpb2	5	0.5	0.5	0	0	1	4	5	0.2976409	0.6	-0.6	0.239572379950929	0.0238141376345922	0	FALSE	4468	134	352
Plxna2	3	0.3	0.3	0	1	0	4	5	0.362107	0.6	0.6	0.93217665615142	0.320592981033914	1	FALSE	222	2700	353
Pipox	1	0.125	0.1	2	0	1	3	4	0.32455125	0.625	-0.625	0.750463171598818	0.400763037730027	1	FALSE	55	10925	354
Sema6d	4	0.4	0.4	0	1	0	6	3	0.619673	0.7	-0.7	0.909518802263282	0.183604690426198	0	FALSE	1716	351	355
Sde2	3	0.3	0.3	0	0	1	1	8	0.20129722	0.9	-0.9	0.313104000801162	0.347716441211261	1	FALSE	141	4272	356
Foxj2	5	0.5	0.5	0	1	0	4	5	0.296418	0.6	0.6	0.159781683440989	0.0238141376345922	0	FALSE	4468	135	357
Tspan11	2	0.25	0.2	2	0	1	2	5	0.190642125	0.75	-0.75	0.733263231685945	0.384420622027461	1	FALSE	75	8062	358
Fam3c	5	0.5	0.5	0	0	1	6	3	0.294023	0.7	0.7	0.580566821891743	0.0238141376345922	0	FALSE	4468	136	359
Cyth1	4	0.4	0.4	0	1	0	1	8	0.182682	0.9	0.9	0.46993140053077	0.274179779741686	1	FALSE	440	1382	360
Sstr2	3	0.333	0.3	1	1	0	2	6	0.831747888888889	0.777777777777778	0.777777777777778	0.918857343147564	0.289310314508166	1	FALSE	354	1729	361
Gabarapl1	5	0.5	0.5	0	1	0	1	8	0.292382	0.9	0.9	0.570226828901908	0.0238141376345922	0	FALSE	4468	137	362
Cdk5r2	4	0.5	0.4	2	0	1	3	4	1.041875	0.625	-0.625	0.765860497721697	0.159366054731233	0	FALSE	2415	254	363
Slc16a2	4	0.4	0.4	0	0	1	2	7	0.390869	0.8	-0.8	0.750763607230484	0.218988778148355	1	FALSE	985	627	364
Rbm39	4	0.4	0.4	0	1	0	4	5	0.2290914	0.6	0.6	0.588252966801863	0.260107196109724	1	FALSE	540	1145	365
Chd3	3	0.3	0.3	0	1	0	4	5	0.3670548	0.6	0.6	0.601622352410996	0.317864352876306	1	FALSE	231	2677	366
Coro2b	3	0.375	0.3	2	1	0	3	4	0.3070875	0.625	0.625	0.739872815582595	0.326529129756957	1	FALSE	201	3082	367
Pcdhgc5	3	0.375	0.3	2	0	0	3	5	0.69118125	0.625	-0.625	0.584347303590206	0.292847352076904	1	FALSE	336	1846	368
Cdkn1a	4	0.4	0.4	0	1	0	4	5	0.52221	0.6	0.6	0.99934905613139	0.193977026179011	0	TRUE	1458	427	369
Elavl4	5	0.625	0.5	2	0	1	4	3	0.28688375	0.625	0.625	0.922011917280056	0.0238141376345922	0	FALSE	4468	140	370
Iffo1	3	0.3	0.3	0	1	0	6	3	0.332136	0.7	-0.7	0.523183616243553	0.322233015192984	1	FALSE	216	2902	371
Necab1	4	0.571	0.4	3	0	0	4	3	1.39461428571429	0.571428571428571	0.571428571428571	0.925967653096991	0.151778850463452	0	FALSE	2672	235	372
Arhgap18	1	0.1	0.1	0	0	1	4	5	0.13182	0.6	-0.6	0.726678684091933	0.406725861090898	1	FALSE	49	12843	373
Prob1	4	0.4	0.4	0	1	0	8	1	0.373473	0.9	-0.9	0.296354714335787	0.220588527447613	1	FALSE	962	656	374
Slc28a2	4	0.5	0.4	2	0	1	1	6	1.303099875	0.875	-0.875	0.888488308046668	0.151609653453797	0	FALSE	2678	237	375
Zfat	1	0.1	0.1	0	0	1	5	4	0.1378599	0.6	0.6	0.35922087026188	0.405706388059006	1	FALSE	50	12728	376
Gab1	4	0.4	0.4	0	0	1	4	5	0.199456	0.6	-0.6	0.744804967202443	0.266897766985961	1	FALSE	489	1304	377
Bcl9l	5	0.5	0.5	0	1	0	5	4	0.2856517	0.6	-0.6	0.35218566922037	0.0238141376345922	0	FALSE	4468	143	378
Dusp26	4	0.5	0.4	2	1	0	3	4	0.5814675	0.625	0.625	0.902959290971909	0.18453249907081	0	FALSE	1692	379	379
Itgb5	4	0.4	0.4	0	0	1	6	3	0.48100143	0.7	0.7	0.891993390416103	0.198700233634054	0	FALSE	1354	477	380
Sarnp	5	0.5	0.5	0	0	1	4	5	0.282501	0.6	-0.6	0.277577487356667	0.0238141376345922	0	FALSE	4468	145	381
Ap3m2	3	0.3	0.3	0	1	0	4	5	0.2094	0.6	0.6	0.495593610735567	0.341488806165591	1	FALSE	156	4153	382
Sytl2	4	0.4	0.4	0	1	0	4	5	0.579715	0.6	0.6	0.872415001752541	0.184080325337072	0	FALSE	1704	381	383
Rfx5	5	0.5	0.5	0	1	0	3	6	0.2776674	0.7	0.7	0.21608832807571	0.0238141376345922	0	FALSE	4468	146	384
Tspan14	4	0.4	0.4	0	1	0	1	8	0.206205	0.9	0.9	0.422011917280056	0.263611635328817	1	FALSE	513	1275	385
Vsir	3	0.3	0.3	0	1	0	4	5	0.409473	0.6	0.6	0.865580091132142	0.308451844236192	1	FALSE	267	2464	386
Gper1	3	0.3	0.3	0	0	1	3	6	0.336619	0.7	-0.7	0.664388363126533	0.318118326985883	1	FALSE	230	2871	387
Ldhb	3	0.3	0.3	0	1	0	7	2	0.284693	0.8	-0.8	0.934555104902108	0.326176813615327	1	FALSE	202	3272	388
Cd47	5	0.5	0.5	0	1	0	5	4	0.27588095	0.6	-0.6	0.574833508587452	0.0238141376345922	0	FALSE	4468	148	389
Mrpl22	5	0.5	0.5	0	0	1	6	3	0.271742	0.7	0.7	0.237294076410796	0.0238141376345922	0	FALSE	4468	149	390
Adamtsl2	0	0	0	2	0	1	3	4	0.24678	0.625	-0.625	0.770942867157378	0.413444036407801	1	FALSE	43	15686	391
Prr13	5	0.5	0.5	0	0	1	2	7	0.2693446	0.8	-0.8	0.461669420659957	0.0238141376345922	0	FALSE	4468	151	392
Dnajc7	4	0.4	0.4	0	0	1	5	4	0.1522656	0.6	0.6	0.200841219768665	0.27252419290532	1	FALSE	451	1499	393
Tecta	2	0.2	0.2	0	1	0	5	4	0.590596	0.6	-0.6	0.862325371789094	0.359065892004774	1	FALSE	117	5788	394
Zfp655	5	0.5	0.5	0	0	1	1	8	0.266236	0.9	-0.9	0.168043663311802	0.0238141376345922	0	FALSE	4468	152	395
Slc44a2	5	0.5	0.5	0	1	0	5	4	0.26569	0.6	-0.6	0.635170997947023	0.0238141376345922	0	FALSE	4468	153	396
Atat1	5	0.5	0.5	0	1	0	3	6	0.262998	0.7	0.7	0.566696710229833	0.0238141376345922	0	FALSE	4468	154	397
Lfng	3	0.3	0.3	0	1	0	5	4	0.2851899	0.6	-0.6	0.735090881778579	0.323549888028689	1	FALSE	211	3267	398
Exosc4	5	0.5	0.5	0	0	1	4	5	0.262823	0.6	-0.6	0.16937058735166	0.0238141376345922	0	FALSE	4468	155	399
Sh3glb1	5	0.5	0.5	0	1	0	5	4	0.1607578	0.6	-0.6	0.611586800861249	0.138572726369934	0	FALSE	3130	222	400
Sema4c	4	0.4	0.4	0	1	0	4	5	0.358091	0.6	0.6	0.719443192629313	0.218125167542315	1	FALSE	997	697	401
Fhdc1	4	0.4	0.4	0	1	0	3	6	0.566696	0.7	0.7	0.766411296379751	0.181135725267693	0	FALSE	1784	392	402
P4ha2	3	0.3	0.3	0	1	0	3	6	0.472683	0.7	0.7	0.829077161884733	0.297355182605889	1	FALSE	315	2237	403
Slc1a3	3	0.3	0.3	0	0	1	5	4	0.420218	0.6	0.6	0.908467277552451	0.302408355112442	1	FALSE	292	2416	404
Psmc6	5	0.5	0.5	0	0	1	4	5	0.258131	0.6	-0.6	0.137223974763407	0.0238141376345922	0	FALSE	4468	158	405
Heyl	3	0.429	0.3	3	1	0	5	1	0.377445714285714	0.857142857142857	-0.857142857142857	0.677607530919834	0.307703024581	1	FALSE	270	2615	406
Grina	5	0.5	0.5	0	1	0	4	5	0.255693	0.6	0.6	0.554854539081668	0.0238141376345922	0	FALSE	4468	159	407
Pak1ip1	5	0.5	0.5	0	0	1	3	6	0.254395	0.7	-0.7	0.108081718491813	0.0238141376345922	0	FALSE	4468	161	408
Ogfr	4	0.4	0.4	0	1	0	6	3	0.1952816	0.7	-0.7	0.577837864904111	0.25971149610328	1	FALSE	543	1326	409
Lurap1l	2	0.2	0.2	0	1	0	4	5	0.352032	0.6	0.6	0.680712032447048	0.362291546017512	1	FALSE	111	6494	410
Wapl	5	0.5	0.5	0	0	1	4	5	0.251137	0.6	-0.6	0.250788643533123	0.0238141376345922	0	FALSE	4468	162	411
Prpf4	5	0.5	0.5	0	0	1	4	5	0.182466	0.6	-0.6	0.0228080717039708	0.131848984295951	0	FALSE	3370	215	412
Pou3f3	3	0.375	0.3	2	0	1	1	6	0.26993875	0.875	-0.875	0.739572379950929	0.32276705640688	1	FALSE	214	3408	413
C1qtnf12	4	0.4	0.4	0	1	0	6	3	0.828028	0.7	-0.7	0.857418256471884	0.15535125848583	0	FALSE	2552	289	414
Hibadh	1	0.1	0.1	0	1	0	4	5	0.136356	0.6	0.6	0.220044063892644	0.397757269195462	1	FALSE	58	12761	415
Sf3b6	5	0.5	0.5	0	0	1	4	5	0.2441226	0.6	-0.6	0.257598517850884	0.0238141376345922	0	FALSE	4468	166	416
Tcim	3	0.3	0.3	0	1	0	4	5	0.5062752	0.6	0.6	0.959791697962045	0.290817058385369	1	FALSE	346	2152	417
Arpc3	5	0.5	0.5	0	0	1	3	6	0.240942	0.7	-0.7	0.293225176505934	0.0238141376345922	0	FALSE	4468	168	418
Inhbb	4	0.5	0.4	2	0	1	2	5	0.4454	0.75	-0.75	0.95668719643483	0.196308336920526	0	FALSE	1407	534	419
Litaf	4	0.4	0.4	0	1	0	2	7	0.299158	0.8	0.8	0.778729157278053	0.225767734536731	1	FALSE	888	853	420
Spg20	4	0.4	0.4	0	1	0	4	5	0.248165	0.6	0.6	0.447198437734715	0.240402732337039	1	FALSE	721	1052	421
Rpl26	3	0.375	0.3	2	0	0	4	4	2.0199625	0.5	-0.5	NA	0.267602166902221	1	FALSE	484	1576	422
Mkks	5	0.5	0.5	0	0	1	7	2	0.23667	0.8	0.8	0.256922537679635	0.0238141376345922	0	FALSE	4468	171	423
Gtf3c6	5	0.5	0.5	0	0	1	4	5	0.236216	0.6	-0.6	0.353913174102449	0.0238141376345922	0	FALSE	4468	172	424
Laptm5	3	0.3	0.3	0	0	1	5	4	0.461449	0.6	0.6	0.968804766912022	0.292034955118729	1	FALSE	340	2266	425
Ntsr2	3	0.429	0.3	3	0	1	6	0	0.842591428571429	1	1	0.91935806920034	0.273149795292233	1	FALSE	447	1724	426
Fgfr1	4	0.4	0.4	0	1	0	4	5	0.36197466	0.6	0.6	0.753993290270893	0.210527560203015	1	FALSE	1122	687	427
Gsk3b	5	0.5	0.5	0	1	0	4	5	0.194315	0.6	0.6	0.345075359270943	0.122192403786572	0	FALSE	3805	203	428
Zfp36l2	3	0.3	0.3	0	1	0	8	1	0.331286	0.9	-0.9	0.851684943167593	0.308717471831471	1	FALSE	266	2905	429
Eapp	5	0.5	0.5	0	0	1	4	5	0.234444	0.6	-0.6	0.157778779229883	0.0238141376345922	0	FALSE	4468	173	430
Sorbs2	4	0.5	0.4	2	0	1	3	4	0.60485625	0.625	-0.625	0.898402683891643	0.167739091423162	0	FALSE	2157	360	431
Serinc3	5	0.5	0.5	0	1	0	5	4	0.232978	0.6	-0.6	0.850583345851485	0.0238141376345922	0	FALSE	4468	174	432
Gm5148	1	0.111	0.1	1	0	0	4	5	0.213592222222222	0.555555555555556	-0.555555555555556	0.960918331580792	0.390629421057669	1	FALSE	67	11652	433
Pfdn2	5	0.5	0.5	0	0	1	3	6	0.231192	0.7	-0.7	0.307846377247008	0.0238141376345922	0	FALSE	4468	175	434
Telo2	5	0.5	0.5	0	0	1	5	4	0.227413	0.6	0.6	0.172049471734014	0.0238141376345922	0	FALSE	4468	177	435
