Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Elk4	0	0	0	0	1	0	1	4	0.149653333333333	0.833333333333333	0.833333333333333	0.334535075859997	0.206956312003675	1	0.611701875172438	0.999970331795321	FALSE	1148	6890	2067
Meig1	0	0	0	1	1	0	1	3	0.373084	0.8	0.8	0.882079014571128	0.0279463731512711	0	-0.327762915195316	0.999970331795321	FALSE	10723	738	2068
Fam189a1	0	0	0	1	1	0	3	1	0.3778598	0.8	-0.8	0.777402233238195	0.00431890992596085	0	NA	NA	FALSE	11323	699	2069
Camk2d	0	0	0	0	0	1	4	1	0.173853333333333	0.833333333333333	0.833333333333333	0.755144960192279	0.189934264149606	1	0.500541641780007	0.999970331795321	FALSE	1505	5260	2070
Rcan1	0	0	0	0	0	1	4	1	0.166251666666667	0.833333333333333	0.833333333333333	0.936908517350158	0.195349528204804	1	0.378512284964217	0.999970331795321	FALSE	1383	5726	2071
Tmem170b	0	0	0	1	1	0	2	2	0.149702	0.6	0.6	0.188272995843974	0.206892973186222	1	0.646506936359136	0.999970331795321	FALSE	1150	6887	2072
Rpp38	0	0	0	1	0	0	4	1	0.212306	0.8	0.8	0.257723699364078	0.160561102787356	0.5	0.311407148864422	0.999970331795321	FALSE	2248	3524	2073
Ptprb	0	0	0	0	0	1	2	3	0.377521666666667	0.666666666666667	-0.666666666666667	0.887211456612088	0.00431890992596085	0	NA	NA	FALSE	11323	701	2074
D3Ertd751e	0	0	0	0	1	0	3	2	0.187952333333333	0.666666666666667	-0.666666666666667	0.416053277252015	0.179929403972342	1	0.557765697171382	0.999970331795321	FALSE	1765	4500	2075
Frat1	0	0	0	0	1	0	0	5	0.200246666666667	1	1	0.571729007060237	0.170081101701536	1	0.358882025004797	0.999970331795321	FALSE	2009	3956	2076
Calm3	0	0	0	0	1	0	3	2	0.0930366666666667	0.666666666666667	-0.666666666666667	0.548996044264183	0.237745734114875	1	0.419894507072216	0.999970331795321	FALSE	640	12428	2077
Agps	0	0	0	0	1	0	4	1	0.203379	0.833333333333333	-0.833333333333333	0.170672475088879	0.167214452545779	1	0.486201578263837	0.999970331795321	FALSE	2074	3837	2078
Knstrn	0	0	0	0	1	0	4	1	0.362656666666667	0.833333333333333	-0.833333333333333	0.89442191177207	0.039713163867215	0	-0.301938150728305	0.999970331795321	FALSE	9839	809	2079
Gfi1	0	0	0	0	0	1	3	2	0.377344833333333	0.666666666666667	0.666666666666667	0.708101747533924	0.00431890992596085	0	-0.333443641827506	0.999970331795321	FALSE	11323	703	2080
Kif22	0	0	0	0	1	0	4	1	0.275881333333333	0.833333333333333	-0.833333333333333	0.940714035351259	0.11198713017972	1	0.0511478078763663	0.999970331795321	FALSE	4201	1896	2081
Zfp248	0	0	0	0	0	1	3	2	0.227245	0.666666666666667	0.666666666666667	0.29437684642732	0.149027495831347	1	NA	NA	FALSE	2620	3041	2082
Gpr160	0	0	0	0	0	1	1	4	0.20435	0.833333333333333	-0.833333333333333	0.779480246357218	0.16667453829962	1	0.585873385995926	0.999970331795321	FALSE	2091	3811	2083
Mndal	0	0	0	2	0	1	1	2	0.3771625	0.75	-0.75	0.986204997246007	0.00431890992596085	0	NA	NA	FALSE	11323	704	2084
Elovl3	0	0	0	0	0	1	3	2	0.343361633333333	0.666666666666667	0.666666666666667	0.993140053076962	0.059475590374329	0	NA	NA	FALSE	8047	991	2085
Nudt4	0	0	0	0	1	0	4	1	0.18703	0.833333333333333	-0.833333333333333	0.407165389815232	0.180152449534709	1	0.502395243758086	0.999970331795321	FALSE	1755	4544	2086
C1ql1	0	0	0	0	1	0	3	2	0.229296166666667	0.666666666666667	-0.666666666666667	0.751990386059787	0.14731042779131	0.5	0.412870184152001	0.999970331795321	FALSE	2673	2984	2087
Erc1	0	0	0	0	0	1	3	2	0.158062833333333	0.666666666666667	0.666666666666667	0.33298282509639	0.200734145461183	1	0.492358516607303	0.999970331795321	FALSE	1270	6283	2088
Sdr16c5	0	0	0	1	0	1	4	0	0.3769546	1	1	0.311025987682139	0.00431890992596085	0	NA	NA	FALSE	11323	705	2089
Wdfy3	0	0	0	0	1	0	2	3	0.161719166666667	0.666666666666667	0.666666666666667	0.402633819037605	0.198442992630607	1	0.605708468721501	0.999970331795321	FALSE	1325	6026	2090
Lmo2	0	0	0	0	0	1	1	4	0.194855	0.833333333333333	-0.833333333333333	0.784737869911372	0.174454642057318	1	0.435626120420304	0.999970331795321	FALSE	1902	4198	2091
H2-DMa	0	0	0	0	0	1	3	2	0.215625	0.666666666666667	0.666666666666667	0.879925892544189	0.157597498536618	1	0.359675977712416	0.999970331795321	FALSE	2341	3411	2092
Sfrp5	0	0	0	0	1	0	3	2	0.335291666666667	0.666666666666667	-0.666666666666667	0.927720194281708	0.0667015122768095	0	NA	NA	FALSE	7458	1071	2093
Pla2g3	0	0	0	0	0	1	2	3	0.376935666666667	0.666666666666667	-0.666666666666667	0.584547594011316	0.00431890992596085	0	NA	NA	FALSE	11323	706	2094
Ptprn	0	0	0	0	0	1	4	1	0.301365	0.833333333333333	0.833333333333333	0.804892093535627	0.0949706114595658	0	-0.149213065022134	0.999970331795321	FALSE	5377	1487	2095
Ing3	0	0	0	0	0	1	3	2	0.376901666666667	0.666666666666667	0.666666666666667	0.349106203995794	0.00431890992596085	0	-0.38064865789248	0.999970331795321	FALSE	11323	707	2096
Plxna3	0	0	0	0	1	0	2	3	0.352332333333333	0.666666666666667	0.666666666666667	0.51727504882079	0.0495422646355067	0	0.0300062621601009	0.999970331795321	FALSE	8965	893	2097
Spdye4a	0	0	0	2	0	0	1	3	0.2649975	0.75	-0.75	0.175930098643032	0.11850093399434	1	NA	NA	FALSE	3801	2109	2098
