Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Dnaaf5	2	0.167	0.167	0	5	5	0	2	0.237428333333333	0.583333333333333	-0.583333333333333	0.166791848179861	0.0901755383632757	0.411764705882353	-0.131490676441716	0.472988141477738	FALSE	4712	4478	4387
Rpl19	1	0.125	0.083	4	1	5	1	1	0.25006	0.75	-0.75	0.100595864002804	0.119762403907912	0.764705882352941	0.00717487234180259	0.982813077126461	FALSE	2217	9518	4388
Znrd1	2	0.25	0.167	4	4	3	0	1	0.15219925	0.625	0.625	0.195909068148816	0.0983422939808743	0.411764705882353	0.118043368005589	0.539739877083559	FALSE	3858	5473	4389
Ston2	2	0.167	0.167	0	5	5	1	1	0.326714166666667	0.5	-0.5	0.687597015672725	0.0829340863165306	0.411764705882353	NA	NA	FALSE	5636	3747	4390
Nr1h3	2	0.167	0.167	0	5	5	1	1	0.36888475	0.5	-0.5	0.617770767613039	0.0801131544279791	0.470588235294118	0.099124647698873	0.537047044827059	FALSE	6037	3499	4391
Apol8	2	0.167	0.167	0	3	7	2	0	0.510245	0.75	0.75	0.858069200340494	0.0708060434026363	0.411764705882353	NA	NA	FALSE	7402	2855	4392
Hspa1a	2	0.167	0.167	0	5	5	1	1	0.591491666666667	0.5	-0.5	0.999173802012919	0.0662081443068129	0.529411764705882	-0.132222505861293	0.453657632120136	FALSE	8111	2609	4393
Ostm1	2	0.167	0.167	0	5	5	1	1	0.211085416666667	0.5	-0.5	0.122102047969556	0.0925722185147397	0.470588235294118	-0.128422662871853	0.504165339654571	FALSE	4440	4767	4394
Igfbp4	2	0.167	0.167	0	6	4	1	1	0.708268333333333	0.583333333333333	0.583333333333333	0.986280106153923	0.0601613733843986	0.352941176470588	0.0155311245633802	0.954196736489168	FALSE	9174	2308	4395
Syngr3	1	0.083	0.083	0	4	6	1	1	0.375955	0.583333333333333	-0.583333333333333	0.598192378949477	0.11504226719803	0.705882352941177	0.423587166875276	0.000127661450482997	FALSE	2530	8373	4396
Klf6	2	0.167	0.167	0	7	3	1	1	0.38263995	0.666666666666667	0.666666666666667	0.889439687546943	0.0792551973588488	0.352941176470588	-0.270133614659247	0.20596366490138	FALSE	6178	3430	4397
Plekha2	2	0.167	0.167	0	6	4	0	2	0.57073	0.666666666666667	0.666666666666667	0.81826147914476	0.0674482123949799	0.294117647058824	0.0135550616397102	0.943090816793273	FALSE	7939	2670	4398
Spata24	2	0.167	0.167	0	6	4	2	0	0.3147175	0.666666666666667	-0.666666666666667	0.372239747634069	0.0838281741501169	0.647058823529412	0.0869104467056179	0.648866315382152	FALSE	5523	3838	4399
Tor2a	1	0.083	0.083	0	6	4	1	1	0.170289166666667	0.583333333333333	0.583333333333333	0.0511491662911221	0.125012421251239	0.588235294117647	0.0515141808668238	0.764129237302106	FALSE	1920	11042	4400
Rnpepl1	0	0	0	0	6	4	1	1	0.277481666666667	0.583333333333333	0.583333333333333	0.235566571528717	0.134870780928861	0.529411764705882	-0.166105758327494	0.369253619146442	FALSE	1419	14953	4401
Six1	2	0.167	0.167	0	2	8	1	1	0.787294166666667	0.75	-0.75	0.912673376395774	0.055909386158084	0.294117647058824	-0.0029916985788454	0.989783295174013	FALSE	9927	2138	4402
Itgb8	1	0.125	0.083	4	2	4	0	2	0.8128525	0.75	-0.75	0.787216463872615	0.103777249904992	0.529411764705882	0.0934335814438469	0.71605600476171	FALSE	3353	6331	4403
Jtb	0	0	0	0	7	3	1	1	0.140521810833333	0.666666666666667	0.666666666666667	0.113239196835411	0.138362453184734	0.647058823529412	0.286510460992213	0.100281352063953	FALSE	1281	16573	4404
Nbr1	1	0.083	0.083	0	3	7	1	1	0.148398833333333	0.666666666666667	-0.666666666666667	0.311802113063943	0.126253051365825	0.411764705882353	-0.00738428516019463	0.979737826006428	FALSE	1845	11510	4405
S1pr2	2	0.167	0.167	0	6	4	0	2	0.406481666666667	0.666666666666667	0.666666666666667	0.686971108106755	0.0774372913558447	0.411764705882353	0.0908238225126172	0.591605627672245	FALSE	6412	3312	4406
Arpc5l	2	0.167	0.167	0	5	5	2	0	0.108057666666667	0.583333333333333	0.583333333333333	0.0904311251314406	0.100100334655799	0.411764705882353	0.40351596156501	0.0180116012310002	FALSE	3686	5763	4407
Osbp2	1	0.083	0.083	0	2	8	1	1	0.428763333333333	0.75	-0.75	0.643483050423113	0.113084329825073	0.705882352941177	0.24298804448445	0.306555731864	FALSE	2652	8010	4408
Myl9	2	0.167	0.167	0	6	4	1	1	0.668760833333333	0.583333333333333	0.583333333333333	0.956762305342747	0.062297393989692	0.235294117647059	0.0267795614566779	0.84899999048725	FALSE	8789	2417	4409
Smarcb1	1	0.083	0.083	0	5	5	1	1	0.1285363	0.5	-0.5	0.0235341244804967	0.12723062876058	0.764705882352941	0.52076665283109	1.88078331630159e-05	FALSE	1787	11890	4410
Cldn19	2	0.167	0.167	0	5	5	1	1	1.06884341666667	0.5	-0.5	0.639627459816734	0.0457578235637302	0.176470588235294	NA	NA	FALSE	11739	1811	4411
Lmo3	2	0.167	0.167	0	3	7	1	1	0.790199833333333	0.666666666666667	-0.666666666666667	0.839717590506234	0.0555539972599538	0.294117647058824	NA	NA	FALSE	9983	2133	4412
Tti2	2	0.167	0.167	0	4	6	2	0	0.127875291666667	0.666666666666667	0.666666666666667	0.174553101997897	0.0993640152300371	0.705882352941177	0.253140055367004	0.15166961371532	FALSE	3746	5685	4413
Ttll3	2	0.167	0.167	0	7	3	1	1	0.386335	0.666666666666667	0.666666666666667	0.5042561714486	0.078634709218798	0.588235294117647	-0.000823878970487968	0.997669600929685	FALSE	6256	3406	4414
Abca7	1	0.083	0.083	0	6	4	2	0	0.1942425	0.666666666666667	-0.666666666666667	0.335786890991938	0.123104033743348	0.470588235294118	-0.101249412134838	0.61413801255792	FALSE	2030	10497	4415
Rbp7	0	0	0	0	4	6	1	1	0.474978333333333	0.583333333333333	-0.583333333333333	0.978093235191027	0.132174583463127	0.882352941176471	0.21289664344009	0.283844637096688	FALSE	1560	13661	4416
Rap1gap2	2	0.167	0.167	0	4	6	1	1	1.02935166666667	0.583333333333333	-0.583333333333333	0.772595263131541	0.0466753953655332	0.176470588235294	NA	NA	FALSE	11588	1841	4417
Dock4	2	0.167	0.167	0	4	6	1	1	0.363823416666667	0.583333333333333	-0.583333333333333	0.500475689750138	0.080024062712263	0.529411764705882	-0.359598091043476	0.0854559048713301	FALSE	6056	3523	4418
Rufy1	0	0	0	0	2	8	2	0	0.223005833333333	0.833333333333333	0.833333333333333	0.067748234940664	0.135713404538229	0.647058823529412	0.199872789074679	0.18348768963358	FALSE	1380	15466	4419
Rassf10	2	0.167	0.167	0	6	4	0	2	0.966831833333333	0.666666666666667	0.666666666666667	0.779104701817636	0.048842692392411	0.0588235294117647	NA	NA	FALSE	11188	1908	4420
Srl	1	0.083	0.083	0	5	5	1	1	0.319626666666667	0.5	-0.5	0.702193180111161	0.116514029644437	0.411764705882353	0.218392957624465	0.134927568937795	FALSE	2425	8805	4421
Nop10	2	0.167	0.167	0	4	6	1	1	0.268829583333333	0.583333333333333	-0.583333333333333	0.533799008562415	0.0869525175830616	0.588235294117647	0.0327524598594078	0.866152411682303	FALSE	5129	4164	4422
Emc7	3	0.25	0.25	0	7	3	1	1	0.165024166666667	0.666666666666667	0.666666666666667	0.139552350908818	0.0314844371038722	0.235294117647059	-0.192107596453338	0.245132890006262	FALSE	14195	1505	4423
Taf12	0	0	0	0	5	5	2	0	0.135624083333333	0.583333333333333	0.583333333333333	0.091958339592409	0.138298782090958	0.705882352941177	0.432807705466386	0.0648466468083509	FALSE	1283	16660	4424
Atl3	2	0.167	0.167	0	4	6	0	2	0.319639166666667	0.666666666666667	-0.666666666666667	0.364528566421311	0.0830453294554924	0.647058823529412	0.0887445457368021	0.597255935903963	FALSE	5625	3803	4425
Chtop	2	0.167	0.167	0	5	5	2	0	0.146973666666667	0.583333333333333	0.583333333333333	0.142331380501728	0.0982094012729952	0.411764705882353	0.286498956632837	0.106796647539961	FALSE	3872	5525	4426
Garre1	2	0.5	0.167	8	3	0	1	0	0.4461525	1	-1	NA	0.0741366970479624	0.470588235294118	-0.209745723250897	0.409714635998785	FALSE	6884	3108	4427
Slc44a5	2	0.182	0.167	1	3	6	1	1	1.28274636363636	0.636363636363636	-0.636363636363636	0.733814030343999	0.0408743613134438	0.352941176470588	NA	NA	FALSE	12620	1696	4428
Crygs	2	0.182	0.167	1	6	3	1	1	0.809030909090909	0.636363636363636	0.636363636363636	0.787066246056782	0.0545098976287546	0.294117647058824	NA	NA	FALSE	10176	2104	4429
Diras2	0	0	0	0	2	8	1	1	0.650355833333333	0.75	-0.75	0.904887086275099	0.130127556507916	0.647058823529412	-0.0275740879622119	0.903522746856211	FALSE	1647	13003	4430
H2-D1	1	0.143	0.083	5	3	2	0	2	0.674344285714286	0.714285714285714	0.714285714285714	0.80694507035201	0.105917607990714	0.352941176470588	0.420621367923816	0.017765620727773	FALSE	3179	6739	4431
Pla2g7	2	0.167	0.167	0	9	1	1	1	1.08016833333333	0.833333333333333	0.833333333333333	0.976566020730059	0.0450656886507839	0.294117647058824	NA	NA	FALSE	11863	1806	4432
Kcnh7	2	0.222	0.167	3	1	6	1	1	0.913135555555556	0.777777777777778	-0.777777777777778	0.688974012317861	0.0502630592215348	0.117647058823529	NA	NA	FALSE	10930	1961	4433
